ts_utc,lat,lon,alt_m,speed_ms,hdop,num_sat,fix_quality
1710489663,34.26809148838770714438,108.94960156254768517105,307,4.20,0.4,13,4
1710489664,34.26920297250282296212,108.94645296792504654072,313,7.10,0.4,10,4
1710489665,34.26653351847895748771,108.94618440504165776543,306,.30,0.2,10,4
1710489666,34.26793828547013763847,108.95286765343180639057,322,6.30,0.9,14,4
1710489667,34.26610412305063020722,108.94851937620166631061,331,5.20,0.9,10,4
1710489668,34.26724337900936918240,108.94408961455122531815,343,.30,0.3,10,4
1710489669,34.26206530350657673879,108.94501432538834803308,325,8.80,0.7,14,4
1710489670,34.26216082644123661000,108.94380090945158238471,322,3.40,0.5,13,4
1710489671,34.26230792565691091647,108.95034438306833094271,312,9.90,0.2,10,4
1710489672,34.26907601550340281380,108.94334618366039002655,326,6.10,0.3,11,4
1710489673,34.26431695913571581163,108.94854745323038422803,339,6.00,0.7,9,4
1710489674,34.26531644032105471968,108.94837960142826624347,325,5.30,0.8,13,4
1710489675,34.26371299783318582720,108.94776923123874629963,344,.80,0.1,14,4
1710489676,34.26958384350108340708,108.95126329538865321817,327,4.60,0.8,10,4
1710489677,34.26721286049989318521,108.94555694448683126316,312,7.50,0.5,12,4
1710489678,34.27042462843714712973,108.94555724967192602313,340,11.90,0.6,10,4
1710489679,34.26887856074709311197,108.95146441236610003967,315,5.00,0.7,13,4
