ts_utc,lat,lon,alt_m,speed_ms,hdop,num_sat,fix_quality
1710489638,34.27125900448622089297,108.95224080324716940824,340,.90,0.6,12,4
1710489639,34.26795018768883327738,108.95074753257850886562,333,.20,0.5,14,4
1710489640,34.26987560045167394024,108.95088822290719321268,330,5.90,0.2,12,4
1710489641,34.26456446424756614886,108.94361596728415784173,311,1.90,0.5,9,4
1710489642,34.26402916959135715811,108.94777838679158909878,331,3.60,0.7,9,4
1710489643,34.26700808130130924405,108.94911631824701681569,328,8.50,0.7,12,4
1710489644,34.26541135288552507095,108.95195514999847407452,341,.40,0.6,12,4
1710489645,34.26854041566209906308,108.94942486037781914731,334,1.20,0.9,11,4
1710489646,34.26393364665669728690,108.95265066682943205053,329,2.70,0.9,9,4
1710489647,34.26373771782586138492,108.94526305124057741019,339,10.00,0.9,14,4
1710489648,34.27022229071932126834,108.94624666280098879970,313,6.30,0.4,12,4
1710489649,34.26266651814325388348,108.94797431562242500076,338,3.30,0.3,12,4
1710489650,34.26197039094210638752,108.95011640980254524369,315,5.60,0.9,9,4
1710489651,34.27055463728751487777,108.95092026734214300973,334,6.20,0.6,8,4
1710489652,34.26880470595416119876,108.94734044618060853907,321,1.00,0.3,8,4
1710489653,34.26207842646565141758,108.94376794946134830774,307,10.00,0.6,14,4
1710489654,34.26899422589800714133,108.94669833674123355815,341,.70,0.1,11,4
1710489655,34.27130417188024536881,108.94779730826746421704,329,3.20,0.7,14,4
1710489656,34.26195696279793694875,108.94475583361308633686,343,10.80,0.1,8,4
1710489657,34.26724337900936918240,108.94598176213873714407,342,5.10,0.2,10,4
1710489658,34.26158097476119266335,108.95082840662862025818,335,5.70,0.6,8,4
1710489659,34.26210680867946409497,108.94619325540940580462,315,.40,0.2,10,4
1710489660,34.26749241004669331949,108.94577606738486892300,320,2.90,0.4,14,4
1710489661,34.26619750968962675862,108.95042495193334757530,328,10.40,0.1,14,4
1710489662,34.26855903195287942136,108.95156909085360271004,340,4.10,0.3,11,4
1710489663,34.26225940122684408093,108.95058456373790704062,320,.40,0.2,14,4
1710489664,34.26244342783898434400,108.94874155095065157017,308,6.80,0.8,8,4
1710489665,34.26726291085543382061,108.95036666158024842066,310,9.90,0.8,10,4
1710489666,34.26735049897762993255,108.95276450086977752006,333,3.20,0.3,10,4
1710489667,34.26398247627185888241,108.94832955107272560808,338,6.80,0.9,11,4
1710489668,34.26158097476119266335,108.95064499038666951506,335,6.70,0.2,9,4
1710489669,34.26329519943845942564,108.94611695913571581163,341,4.50,0.9,13,4
1710489670,34.27050092471083712271,108.94836220587786492507,319,5.70,0.4,8,4
1710489671,34.26201311685537278359,108.95269156163212988677,342,.40,0.9,10,4
1710489672,34.26242938932462538529,108.95180347300637836848,324,1.90,0.7,13,4
1710489673,34.26508724631488998077,108.94795936155278176213,315,9.20,0.1,10,4
1710489674,34.26888741111484115115,108.94960827661976989043,330,6.40,0.1,10,4
1710489675,34.26799718619342631305,108.95317924741355632190,326,.80,0.6,11,4
1710489676,34.26496822412793359172,108.95271567125461592455,311,7.00,0.8,8,4
1710489677,34.26609832453382976775,108.95016127201147495956,308,11.10,0.5,12,4
1710489678,34.26816107058931241798,108.94447719962157048249,327,10.40,0.5,10,4
1710489679,34.26692720725119785149,108.94621248207037568285,339,7.20,0.4,10,4
