ts_utc,lat,lon,alt_m,speed_ms,hdop,num_sat,fix_quality
1710489643,34.26581969054231391338,108.94666659749137852107,323,4.30,0.8,14,4
1710489644,34.26629028595843379009,108.95264883571886349070,335,7.50,0.1,9,4
1710489645,34.26397209997863704336,108.94872720725119785149,335,2.80,0.4,13,4
1710489646,34.26225909604174932096,108.95198200628681295205,320,11.30,0.7,8,4
1710489647,34.27045941953794976653,108.94549621265297402874,328,11.40,0.1,9,4
1710489648,34.27069044465468306527,108.94934215521713919492,310,4.90,0.7,12,4
1710489649,34.27113632007812738425,108.94989850764488662373,317,.30,0.9,14,4
1710489650,34.27072340464491714224,108.95088883327738273262,325,6.50,0.2,8,4
1710489651,34.26877388225959044160,108.94955975218970305490,317,1.70,0.8,12,4
1710489652,34.26689821466719565416,108.94444179815057832575,315,5.60,0.5,12,4
1710489653,34.26954966277047029023,108.94444454481643116550,323,8.10,0.4,14,4
1710489654,34.26348838160344248786,108.94572693258461256752,338,9.60,0.2,14,4
1710489655,34.27060102542191839350,108.94973645435956907864,326,4.00,0.4,11,4
1710489656,34.26305654469435712759,108.94431423078096865749,324,3.30,0.9,14,4
1710489657,34.26502895596179082613,108.95301200598162785729,327,8.20,0.8,9,4
1710489658,34.26387627185888241218,108.94409754936368907742,337,11.10,0.1,9,4
1710489659,34.27064192022461622974,108.94742284615619373149,317,7.00,0.5,9,4
1710489660,34.26346457716605121005,108.95013685720389416180,333,1.00,0.9,12,4
1710489661,34.26183366801965392010,108.94745336466566972869,336,6.60,0.5,10,4
1710489662,34.26432123172704245124,108.94451382183294167912,339,5.30,0.3,11,4
1710489663,34.26843085421308023316,108.95047530747398297067,343,8.30,0.3,11,4
1710489664,34.27030865810113834040,108.94784705343791009247,322,7.90,0.9,9,4
1710489665,34.27054822840052491836,108.95310661336100344859,322,5.40,0.9,14,4
1710489666,34.26665406659138767662,108.94626100650044251838,324,6.00,0.1,12,4
1710489667,34.27088667867061372722,108.94445644703512680440,336,10.40,0.4,10,4
1710489668,34.26366996673482467116,108.95213276772362437818,341,4.10,0.7,12,4
1710489669,34.26316244392223883785,108.94728124027222510452,311,9.60,0.8,14,4
1710489670,34.26648377330851161229,108.94486081728568376720,317,10.10,0.8,9,4
1710489671,34.26662507400738547929,108.94525877864925077059,318,11.10,0.1,11,4
1710489672,34.26664124881740775780,108.95070083925901058992,333,7.40,0.4,11,4
1710489673,34.26553800469985045930,108.94630068056276131473,331,2.00,0.7,14,4
1710489674,34.26654755699331644642,108.94781012604144413586,313,9.30,0.6,14,4
1710489675,34.27043347880489516891,108.94408686788537247840,341,8.60,0.4,9,4
1710489676,34.26671418805505539109,108.94939342631305887020,344,10.50,0.7,11,4
1710489677,34.26229480269783623767,108.94497861873226111636,339,11.70,0.2,12,4
1710489678,34.27008648335215308084,108.94451656849879451887,344,10.90,0.8,13,4
1710489679,34.26156510513626514481,108.94899638050477614673,321,3.20,0.8,11,4
